2016-06-23,147.6719851895518,Customer,Purchase 
2016-06-23,142.9659138305329,Customer,Purchase 
2016-06-23,64.12061841389652,Customer,Purchase 
2016-06-23,10.405883083076546,Customer,Purchase 
2016-06-23,111.63014547405197,Customer,Purchase 
2016-06-23,70.31849921016146,Customer,Purchase 
2016-06-23,95.2802988624538,Customer,Purchase 
2016-06-23,158.96939145382984,Customer,Purchase 
2016-06-23,84.38856762919025,Customer,Purchase 
2016-06-23,165.2642859765395,Customer,Purchase 
2016-06-23,41.37544101090488,Customer,Purchase 
2016-06-23,153.99341932423116,Customer,Purchase 
2016-06-23,63.08190744106953,Customer,Purchase 
2016-06-23,96.63226443451677,Customer,Purchase 
2016-06-23,143.10869534210468,Customer,Purchase 
2016-06-23,160.39461079705956,Customer,Purchase 
2016-06-23,167.30515612842353,Customer,Purchase 
2016-06-23,159.00568277356416,Customer,Purchase 
2016-06-23,124.6727877930486,Customer,Purchase 
2016-06-23,62.30612922604853,Customer,Purchase 
2016-06-23,46.541829207605204,Customer,Purchase 
2016-06-23,46.402985947444776,Customer,Purchase 
2016-06-23,133.74619360015882,Customer,Purchase 
2016-06-23,62.29264799005846,Customer,Purchase 
2016-06-24,-588.3,Payable,Supplies 
2016-06-24,-239.7,Payable,Gas 
2016-06-24,31.437980844517686,Customer,Purchase 
2016-06-24,26.115539186992514,Customer,Purchase 
2016-06-24,48.01462287833776,Customer,Purchase 
2016-06-24,142.73943727855342,Customer,Purchase 
2016-06-24,43.857351540228066,Customer,Purchase 
2016-06-24,57.924185265211,Customer,Purchase 
2016-06-24,55.39429205494145,Customer,Purchase 
2016-06-24,142.52364466122526,Customer,Purchase 
2016-06-24,32.56454190139647,Customer,Purchase 
2016-06-24,113.82332487609723,Customer,Purchase 
2016-06-24,129.10539982400914,Customer,Purchase 
2016-06-24,181.25747484977606,Customer,Purchase 
2016-06-24,115.89220892866987,Customer,Purchase 
2016-06-24,39.367909589280124,Customer,Purchase 
2016-06-24,86.32669064417254,Customer,Purchase 
2016-06-24,116.56495952096905,Customer,Purchase 
2016-06-24,28.43778519978854,Customer,Purchase 
2016-06-24,43.03243955617772,Customer,Purchase 
2016-06-24,139.83075319635927,Customer,Purchase 
2016-06-24,186.5625252448561,Customer,Purchase 
2016-06-24,12.756692268385576,Customer,Purchase 
2016-06-24,58.07913614584617,Customer,Purchase 
2016-06-24,88.65112597246494,Customer,Purchase 
2016-06-24,174.27573978171537,Customer,Purchase 
2016-06-24,136.06676964505053,Customer,Purchase 
2016-06-24,173.81333066045502,Customer,Purchase 
2016-06-24,159.32043671894064,Customer,Purchase 
2016-06-24,30.355947112017716,Customer,Purchase 
2016-06-24,44.83067602461792,Customer,Purchase 
2016-06-24,77.34981914919916,Customer,Purchase 
2016-06-24,91.69363109641608,Customer,Purchase 
2016-06-24,140.75103845783036,Customer,Purchase 
2016-06-24,81.22710650876589,Customer,Purchase 
2016-06-24,118.56138453124778,Customer,Purchase 
2016-06-24,6.572125038604271,Customer,Purchase 
2016-06-24,173.44438343587996,Customer,Purchase 
2016-06-24,78.6207952927734,Customer,Purchase 
2016-06-24,81.2307056721677,Customer,Purchase 
2016-06-24,36.651754799128746,Customer,Purchase 
2016-06-24,194.60436254254577,Customer,Purchase 
2016-06-24,159.02319748976953,Customer,Purchase 
2016-06-24,119.62295539059994,Customer,Purchase 
2016-06-24,169.49194896291374,Customer,Purchase 
2016-06-24,74.13940982706686,Customer,Purchase 
2016-06-24,93.72020326356264,Customer,Purchase 
2016-06-24,73.32092923854337,Customer,Purchase 
2016-06-25,-648.0,Payable,Supplies 
2016-06-25,-158.4,Payable,Gas 
2016-06-25,12.998271475410498,Customer,Purchase 
2016-06-25,45.51370605012616,Customer,Purchase 
2016-06-25,23.542131473581335,Customer,Purchase 
2016-06-25,64.17954561226148,Customer,Purchase 
2016-06-25,119.1024986982242,Customer,Purchase 
2016-06-25,103.50660352902567,Customer,Purchase 
2016-06-25,142.9536241912507,Customer,Purchase 
2016-06-25,21.21831701105958,Customer,Purchase 
2016-06-25,112.46162100594913,Customer,Purchase 
2016-06-25,46.51615089365428,Customer,Purchase 
2016-06-25,22.200998890442257,Customer,Purchase 
2016-06-25,95.08951922795099,Customer,Purchase 
2016-06-25,108.14737345659798,Customer,Purchase 
2016-06-25,19.43854740853535,Customer,Purchase 
2016-06-25,113.65516004211665,Customer,Purchase 
2016-06-25,103.44122986338861,Customer,Purchase 
2016-06-25,165.64423902174363,Customer,Purchase 
2016-06-25,42.074508740741905,Customer,Purchase 
2016-06-25,141.378057995018,Customer,Purchase 
2016-06-25,86.4048791008783,Customer,Purchase 
2016-06-25,113.86400035282055,Customer,Purchase 
2016-06-25,67.52017820454611,Customer,Purchase 
2016-06-25,62.19974123881414,Customer,Purchase 
2016-06-25,16.20817979107715,Customer,Purchase 
2016-06-25,107.20327723463798,Customer,Purchase 
2016-06-25,191.7394813280544,Customer,Purchase 
2016-06-25,9.090697280621498,Customer,Purchase 
2016-06-25,84.16933504738063,Customer,Purchase 
2016-06-25,178.71568308800374,Customer,Purchase 
2016-06-25,136.8737470033403,Customer,Purchase 
2016-06-25,142.81622637040493,Customer,Purchase 
2016-06-25,150.80668438137346,Customer,Purchase 
2016-06-25,129.26913239767964,Customer,Purchase 
2016-06-25,78.70144417035112,Customer,Purchase 
2016-06-25,156.00969697081726,Customer,Purchase 
2016-06-25,169.33642180805018,Customer,Purchase 
2016-06-25,16.67707124337953,Customer,Purchase 
2016-06-25,112.726481080675,Customer,Purchase 
2016-06-25,112.28703282006326,Customer,Purchase 
2016-06-25,144.33879859517614,Customer,Purchase 
2016-06-25,57.67156744274997,Customer,Purchase 
2016-06-25,141.0838451461832,Customer,Purchase 
2016-06-26,-390.0,Payable,Supplies 
2016-06-26,-213.4,Payable,Gas 
2016-06-26,33.87206049194384,Customer,Purchase 
2016-06-26,55.16326779394844,Customer,Purchase 
2016-06-26,91.4764376543348,Customer,Purchase 
2016-06-26,66.05180784360368,Customer,Purchase 
2016-06-26,171.6488350713891,Customer,Purchase 
2016-06-26,144.00862948720618,Customer,Purchase 
2016-06-26,128.88243216171895,Customer,Purchase 
2016-06-26,10.6317220472619,Customer,Purchase 
2016-06-26,128.02619352042734,Customer,Purchase 
2016-06-26,111.12353000867763,Customer,Purchase 
2016-06-27,-48.6,Payable,Supplies 
2016-06-27,-144.0,Payable,Gas 
2016-06-27,123.35218900777033,Customer,Purchase 
2016-06-27,36.96326764163284,Customer,Purchase 
2016-06-27,123.34926895772321,Customer,Purchase 
2016-06-27,99.14502700458972,Customer,Purchase 
2016-06-27,47.8967932284461,Customer,Purchase 
2016-06-27,90.72457292629801,Customer,Purchase 
2016-06-27,188.70409207664216,Customer,Purchase 
2016-06-27,62.842013310572725,Customer,Purchase 
2016-06-27,165.8632234804812,Customer,Purchase 
2016-06-27,135.05258417209424,Customer,Purchase 
2016-06-27,167.24379861066402,Customer,Purchase 
2016-06-27,149.66800251237999,Customer,Purchase 
2016-06-27,100.63089829476804,Customer,Purchase 
2016-06-27,172.48243810959832,Customer,Purchase 
2016-06-27,194.6628784445644,Customer,Purchase 
2016-06-27,64.87891059771874,Customer,Purchase 
2016-06-27,185.22558314876923,Customer,Purchase 
2016-06-27,186.73863402505526,Customer,Purchase 
2016-06-27,128.0689558044904,Customer,Purchase 
2016-06-27,166.97334753556373,Customer,Purchase 
2016-06-27,148.50781824375582,Customer,Purchase 
2016-06-27,160.21172578061854,Customer,Purchase 
2016-06-27,178.0010385677951,Customer,Purchase 
2016-06-27,190.20060229076006,Customer,Purchase 
2016-06-27,40.89677936448342,Customer,Purchase 
2016-06-27,41.693755498667365,Customer,Purchase 
2016-06-27,78.46156345509633,Customer,Purchase 
2016-06-27,167.30397520089727,Customer,Purchase 
2016-06-27,193.10298061412092,Customer,Purchase 
2016-06-27,37.691644898517005,Customer,Purchase 
2016-06-27,38.15405961583607,Customer,Purchase 
2016-06-27,137.85283197986,Customer,Purchase 
2016-06-27,100.63308704185975,Customer,Purchase 
2016-06-27,112.2461709127913,Customer,Purchase 
2016-06-27,77.34520540877669,Customer,Purchase 
2016-06-27,29.62527250533689,Customer,Purchase 
2016-06-27,105.445433663388,Customer,Purchase 
2016-06-27,54.629102687010516,Customer,Purchase 
2016-06-27,9.10531062217588,Customer,Purchase 
2016-06-27,98.07989977559714,Customer,Purchase 
2016-06-28,-1040,Employee,Paycheck
2016-06-28,-1040,Employee,Paycheck
2016-06-28,-1040,Employee,Paycheck
2016-06-28,-1040,Employee,Paycheck
2016-06-28,-55.8,Payable,Supplies 
2016-06-28,-156.8,Payable,Gas 
2016-06-28,14.307740953531006,Customer,Purchase 
2016-06-28,135.44630601350937,Customer,Purchase 
2016-06-28,93.9374894994938,Customer,Purchase 
2016-06-28,22.53990062975739,Customer,Purchase 
2016-06-28,10.134275112105337,Customer,Purchase 
2016-06-28,110.53596579658348,Customer,Purchase 
2016-06-28,92.55620968157015,Customer,Purchase 
2016-06-28,117.20666754013125,Customer,Purchase 
2016-06-28,158.49706222918996,Customer,Purchase 
2016-06-29,-655.65,Payable,Supplies 
2016-06-29,-195.7,Payable,Gas 
2016-06-29,192.08344722218226,Customer,Purchase 
2016-06-29,173.8382710437497,Customer,Purchase 
2016-06-29,126.4554870501873,Customer,Purchase 
2016-06-29,55.65604572474801,Customer,Purchase 
2016-06-29,41.11760869443716,Customer,Purchase 
2016-06-29,100.20505559624034,Customer,Purchase 
2016-06-29,158.26517913901617,Customer,Purchase 
2016-06-29,154.24322168548784,Customer,Purchase 
2016-06-29,184.3175167695588,Customer,Purchase 
2016-06-29,40.623051865635084,Customer,Purchase 
2016-06-29,16.7767646794156,Customer,Purchase 
2016-06-29,163.06095704710228,Customer,Purchase 
2016-06-29,18.30053049489281,Customer,Purchase 
2016-06-29,188.47414426886397,Customer,Purchase 
2016-06-29,28.71169079582678,Customer,Purchase 
2016-06-29,184.02426685238413,Customer,Purchase 
2016-06-29,59.54334919342125,Customer,Purchase 
2016-06-29,168.74105195922277,Customer,Purchase 
2016-06-29,42.003035125747836,Customer,Purchase 
2016-06-29,49.777813414330616,Customer,Purchase 
2016-06-29,185.80203391435404,Customer,Purchase 
2016-06-29,7.376670179139849,Customer,Purchase 
2016-06-30,-667.8,Payable,Supplies 
2016-06-30,-56.1,Payable,Gas 
2016-06-30,114.69407179106301,Customer,Purchase 
2016-06-30,44.51535739488589,Customer,Purchase 
2016-06-30,81.22103730926487,Customer,Purchase 
2016-06-30,36.90078835308803,Customer,Purchase 
2016-06-30,126.97893312031775,Customer,Purchase 
2016-06-30,11.718222955262993,Customer,Purchase 
2016-06-30,49.11685166672468,Customer,Purchase 
2016-06-30,24.173566031298158,Customer,Purchase 
2016-06-30,89.99208341278339,Customer,Purchase 
2016-06-30,189.3846220996967,Customer,Purchase 
2016-06-30,121.19112168246681,Customer,Purchase 
2016-06-30,130.89050521023358,Customer,Purchase 
2016-06-30,94.46734913076341,Customer,Purchase 
2016-06-30,9.15226306662842,Customer,Purchase 
2016-06-30,181.93917789639224,Customer,Purchase 
2016-06-30,51.390415400200986,Customer,Purchase 
2016-06-30,6.300271485096217,Customer,Purchase 
2016-06-30,149.38530413573153,Customer,Purchase 
2016-06-30,61.16941887569296,Customer,Purchase 
2016-06-30,181.0457015473716,Customer,Purchase 
2016-06-30,9.682017929814261,Customer,Purchase 
2016-06-30,99.11446834441456,Customer,Purchase 
2016-06-30,145.70077626106232,Customer,Purchase 
2016-06-30,184.9331712345384,Customer,Purchase 
2016-06-30,30.554337286319175,Customer,Purchase 
2016-06-30,107.39425535137886,Customer,Purchase 
2016-06-30,191.47318876020753,Customer,Purchase 
2016-06-30,100.013687154933,Customer,Purchase 
2016-06-30,107.45021990584844,Customer,Purchase 
2016-06-30,154.56933758709684,Customer,Purchase 
2016-06-30,87.92155552640985,Customer,Purchase 
2016-06-30,180.47823406036377,Customer,Purchase 
2016-06-30,169.12728228960512,Customer,Purchase 
2016-06-30,120.10051942848571,Customer,Purchase 
2016-06-30,55.1428525372461,Customer,Purchase 
2016-06-30,106.48914020893649,Customer,Purchase 
2016-06-30,106.42167191858715,Customer,Purchase 
2016-06-30,114.98302868220857,Customer,Purchase 
2016-06-30,79.31219182768099,Customer,Purchase 
2016-06-30,161.87721151483152,Customer,Purchase 
2016-06-30,52.42720973306979,Customer,Purchase 
2016-07-01,-1000,Landlord,Rent
2016-07-01,-499.95,Payable,Supplies 
2016-07-01,-249.6,Payable,Gas 
2016-07-01,13.64585921450077,Customer,Purchase 
2016-07-01,88.06790476372011,Customer,Purchase 
2016-07-01,53.96361886192416,Customer,Purchase 
2016-07-01,14.908697755266045,Customer,Purchase 
2016-07-01,147.7875591461533,Customer,Purchase 
2016-07-01,189.05194772540256,Customer,Purchase 
2016-07-01,164.30301629662253,Customer,Purchase 
2016-07-01,46.309006983554085,Customer,Purchase 
2016-07-01,165.06434503233078,Customer,Purchase 
2016-07-01,136.96339951222754,Customer,Purchase 
2016-07-01,189.74085460269035,Customer,Purchase 
2016-07-01,96.94261820719663,Customer,Purchase 
2016-07-01,188.7095085262358,Customer,Purchase 
2016-07-01,60.64196952693887,Customer,Purchase 
2016-07-01,78.9338249000592,Customer,Purchase 
2016-07-01,143.0046731093799,Customer,Purchase 
2016-07-01,126.91726116590334,Customer,Purchase 
2016-07-01,60.90057213277528,Customer,Purchase 
2016-07-01,156.04699436758472,Customer,Purchase 
2016-07-01,86.29923226434985,Customer,Purchase 
2016-07-01,154.73227320135953,Customer,Purchase 
2016-07-01,16.66118815573636,Customer,Purchase 
2016-07-01,164.4528520300306,Customer,Purchase 
2016-07-01,6.34962582359883,Customer,Purchase 
2016-07-01,27.788668923535397,Customer,Purchase 
2016-07-01,105.11013345539156,Customer,Purchase 
2016-07-01,76.77752486825662,Customer,Purchase 
2016-07-01,16.078054991689235,Customer,Purchase 
2016-07-01,53.05075084167447,Customer,Purchase 
2016-07-01,174.1166396291159,Customer,Purchase 
2016-07-02,-738.3,Payable,Supplies 
2016-07-02,-119.6,Payable,Gas 
2016-07-02,185.9736696522701,Customer,Purchase 
2016-07-02,46.44120975879391,Customer,Purchase 
2016-07-02,176.44342963534345,Customer,Purchase 
2016-07-02,110.75459971232824,Customer,Purchase 
2016-07-02,178.80783744002585,Customer,Purchase 
2016-07-02,88.43036738351014,Customer,Purchase 
2016-07-02,171.35835554408524,Customer,Purchase 
2016-07-02,79.85691904055231,Customer,Purchase 
2016-07-02,148.43653273391988,Customer,Purchase 
2016-07-02,15.387868362539894,Customer,Purchase 
2016-07-02,112.98925636825979,Customer,Purchase 
2016-07-02,26.53371572551977,Customer,Purchase 
2016-07-02,98.47564791648902,Customer,Purchase 
2016-07-02,189.75001917859262,Customer,Purchase 
2016-07-02,194.34473328011654,Customer,Purchase 
2016-07-02,76.66087687206354,Customer,Purchase 
2016-07-02,69.3835868423042,Customer,Purchase 
2016-07-02,137.22043248244356,Customer,Purchase 
2016-07-03,-243.0,Payable,Supplies 
2016-07-03,-195.0,Payable,Gas 
2016-07-03,59.645529894219415,Customer,Purchase 
2016-07-03,161.34971057413628,Customer,Purchase 
2016-07-03,131.05634767087423,Customer,Purchase 
2016-07-03,164.28569038059337,Customer,Purchase 
2016-07-03,137.17361769741362,Customer,Purchase 
2016-07-03,89.8977233893645,Customer,Purchase 
2016-07-03,114.65270758234375,Customer,Purchase 
2016-07-03,117.32122733150453,Customer,Purchase 
2016-07-03,95.89440360339118,Customer,Purchase 
2016-07-03,24.137973459310594,Customer,Purchase 
2016-07-03,189.14301414853992,Customer,Purchase 
2016-07-03,87.71075995128938,Customer,Purchase 
2016-07-03,112.18057665778477,Customer,Purchase 
2016-07-03,25.747920271920545,Customer,Purchase 
2016-07-03,12.055737991331167,Customer,Purchase 
2016-07-03,41.94572376338186,Customer,Purchase 
2016-07-03,73.85131342305196,Customer,Purchase 
2016-07-03,97.84344854996985,Customer,Purchase 
2016-07-03,169.2137949887059,Customer,Purchase 
2016-07-03,103.62508218936725,Customer,Purchase 
2016-07-03,61.23141449762205,Customer,Purchase 
2016-07-03,77.57767163238873,Customer,Purchase 
2016-07-03,109.48973461277696,Customer,Purchase 
2016-07-03,159.9072218606909,Customer,Purchase 
2016-07-04,-439.34999999999997,Payable,Supplies 
2016-07-04,-99.75,Payable,Gas 
2016-07-04,195.95987433836575,Customer,Purchase 
2016-07-04,149.127941772564,Customer,Purchase 
2016-07-04,158.1807366673718,Customer,Purchase 
2016-07-04,190.8511094924702,Customer,Purchase 
2016-07-04,55.78182939387561,Customer,Purchase 
2016-07-04,89.72161829697987,Customer,Purchase 
2016-07-04,31.479656527019497,Customer,Purchase 
2016-07-04,130.2569712342887,Customer,Purchase 
2016-07-04,72.97493254277788,Customer,Purchase 
2016-07-04,145.08084817224687,Customer,Purchase 
2016-07-04,9.458111440780808,Customer,Purchase 
2016-07-04,17.163978760248774,Customer,Purchase 
2016-07-04,50.12066479221616,Customer,Purchase 
2016-07-04,116.96149900655755,Customer,Purchase 
2016-07-04,95.80434740296178,Customer,Purchase 
2016-07-04,170.5024388638255,Customer,Purchase 
2016-07-04,86.85690025475105,Customer,Purchase 
2016-07-04,184.7640779497621,Customer,Purchase 
2016-07-04,50.84905016671359,Customer,Purchase 
2016-07-04,72.30155970803665,Customer,Purchase 
2016-07-04,85.58313460699426,Customer,Purchase 
2016-07-04,22.84487654308017,Customer,Purchase 
2016-07-04,81.14973359862871,Customer,Purchase 
2016-07-04,73.60248169635634,Customer,Purchase 
2016-07-04,44.888611626564774,Customer,Purchase 
2016-07-04,151.08195417240074,Customer,Purchase 
2016-07-04,128.31634006564548,Customer,Purchase 
2016-07-04,176.17703914979805,Customer,Purchase 
2016-07-04,23.319887223932906,Customer,Purchase 
2016-07-04,57.4542506606286,Customer,Purchase 
2016-07-04,41.42136649912995,Customer,Purchase 
2016-07-04,47.14804792292598,Customer,Purchase 
2016-07-04,44.03533514212274,Customer,Purchase 
2016-07-04,73.46432499045598,Customer,Purchase 
2016-07-04,32.5034999613365,Customer,Purchase 
2016-07-04,70.67252373986285,Customer,Purchase 
2016-07-04,23.167800336338956,Customer,Purchase 
2016-07-04,36.48359043964455,Customer,Purchase 
2016-07-04,163.16211107420136,Customer,Purchase 
2016-07-04,5.987865896797981,Customer,Purchase 
2016-07-04,82.83469407408879,Customer,Purchase 
2016-07-04,97.07909028649732,Customer,Purchase 
2016-07-04,128.51106431404764,Customer,Purchase 
2016-07-04,69.3574435398442,Customer,Purchase 
2016-07-04,127.36022663479271,Customer,Purchase 
2016-07-04,145.0304329151321,Customer,Purchase 
2016-07-05,-600.0,Payable,Supplies 
2016-07-05,-202.0,Payable,Gas 
2016-07-05,44.90617793258375,Customer,Purchase 
2016-07-05,68.28123398586496,Customer,Purchase 
2016-07-05,42.670457676075486,Customer,Purchase 
2016-07-05,75.84066798794375,Customer,Purchase 
2016-07-05,196.09118428521592,Customer,Purchase 
2016-07-05,69.0817797578076,Customer,Purchase 
2016-07-05,74.78712984352175,Customer,Purchase 
2016-07-05,120.5800251427644,Customer,Purchase 
2016-07-05,47.98818073367523,Customer,Purchase 
2016-07-05,33.618301492207834,Customer,Purchase 
2016-07-05,24.373000630922512,Customer,Purchase 
2016-07-05,80.77327358770233,Customer,Purchase 
2016-07-05,37.04077678142683,Customer,Purchase 
2016-07-05,93.805787697619,Customer,Purchase 
2016-07-05,9.59265850239338,Customer,Purchase 
2016-07-05,131.3259802078672,Customer,Purchase 
2016-07-05,165.5796215570491,Customer,Purchase 
2016-07-05,12.183814196067225,Customer,Purchase 
2016-07-05,151.75041897118197,Customer,Purchase 
2016-07-05,143.98097985135797,Customer,Purchase 
2016-07-05,149.1436951840344,Customer,Purchase 
2016-07-05,33.206439833564275,Customer,Purchase 
2016-07-05,162.51548485690898,Customer,Purchase 
2016-07-05,91.80256079423881,Customer,Purchase 
2016-07-05,199.62352030541734,Customer,Purchase 
2016-07-06,-619.2,Payable,Supplies 
2016-07-06,-66.95,Payable,Gas 
2016-07-06,112.71152707430763,Customer,Purchase 
2016-07-06,153.15480412451663,Customer,Purchase 
2016-07-06,115.83656582076823,Customer,Purchase 
2016-07-06,190.72065276464681,Customer,Purchase 
2016-07-06,105.73475781918178,Customer,Purchase 
2016-07-06,141.14558266908185,Customer,Purchase 
2016-07-06,167.6043857027393,Customer,Purchase 
2016-07-06,176.98987652462193,Customer,Purchase 
2016-07-06,135.4393616560314,Customer,Purchase 
2016-07-06,95.92941742856699,Customer,Purchase 
2016-07-06,166.7052246010652,Customer,Purchase 
2016-07-06,187.9025565074504,Customer,Purchase 
2016-07-06,135.42311054659262,Customer,Purchase 
2016-07-06,175.80674859188028,Customer,Purchase 
2016-07-06,128.9295414362844,Customer,Purchase 
2016-07-06,88.40245484425456,Customer,Purchase 
2016-07-06,58.14126283919173,Customer,Purchase 
2016-07-06,44.073873897231046,Customer,Purchase 
2016-07-06,54.81546065383076,Customer,Purchase 
2016-07-06,63.09455731473201,Customer,Purchase 
2016-07-06,64.62070662166053,Customer,Purchase 
2016-07-06,72.01873162404914,Customer,Purchase 
2016-07-06,191.95394732035138,Customer,Purchase 
2016-07-06,168.42250918718022,Customer,Purchase 
2016-07-06,45.49293318110099,Customer,Purchase 
2016-07-06,46.985901328463285,Customer,Purchase 
2016-07-06,176.30000110366458,Customer,Purchase 
2016-07-06,106.6677931688164,Customer,Purchase 
2016-07-06,170.20153519758694,Customer,Purchase 
2016-07-06,67.96453828529854,Customer,Purchase 
2016-07-06,58.84651688838123,Customer,Purchase 
2016-07-06,124.57540092692041,Customer,Purchase 
2016-07-06,190.17745355370462,Customer,Purchase 
2016-07-06,192.33110075544806,Customer,Purchase 
2016-07-06,18.103377989005025,Customer,Purchase 
2016-07-06,9.682236147562977,Customer,Purchase 
2016-07-06,105.12266385944794,Customer,Purchase 
2016-07-06,158.03780292508827,Customer,Purchase 
2016-07-06,195.06966273255236,Customer,Purchase 
2016-07-06,40.46098300465715,Customer,Purchase 
2016-07-06,7.594769204962502,Customer,Purchase 
2016-07-07,-375.0,Payable,Supplies 
2016-07-07,-171.6,Payable,Gas 
2016-07-07,45.31508984162705,Customer,Purchase 
2016-07-07,126.10368683803915,Customer,Purchase 
2016-07-07,121.53808327670177,Customer,Purchase 
2016-07-07,117.43942017568023,Customer,Purchase 
2016-07-08,-478.95,Payable,Supplies 
2016-07-08,-130.0,Payable,Gas 
2016-07-08,195.84920402296288,Customer,Purchase 
2016-07-08,11.639638590749142,Customer,Purchase 
2016-07-08,123.71489586686346,Customer,Purchase 
2016-07-09,-334.8,Payable,Supplies 
2016-07-09,-99.75,Payable,Gas 
2016-07-09,109.57308509840327,Customer,Purchase 
2016-07-09,172.04559139590393,Customer,Purchase 
2016-07-09,107.70375809668876,Customer,Purchase 
2016-07-09,37.51542559096901,Customer,Purchase 
2016-07-10,-607.2,Payable,Supplies 
2016-07-10,-28.8,Payable,Gas 
2016-07-10,174.94405644011383,Customer,Purchase 
2016-07-10,98.43529637330212,Customer,Purchase 
2016-07-10,170.88717007738146,Customer,Purchase 
2016-07-10,45.7771343946865,Customer,Purchase 
2016-07-10,51.632250778745956,Customer,Purchase 
2016-07-10,157.12376542537712,Customer,Purchase 
2016-07-10,114.89737908267824,Customer,Purchase 
2016-07-10,5.181120880607467,Customer,Purchase 
2016-07-10,61.34529798494424,Customer,Purchase 
2016-07-10,96.16392313320326,Customer,Purchase 
2016-07-10,115.04383386674641,Customer,Purchase 
2016-07-10,143.18103603252152,Customer,Purchase 
2016-07-10,32.69164216210136,Customer,Purchase 
2016-07-10,28.942757192098448,Customer,Purchase 
2016-07-10,144.18633656028675,Customer,Purchase 
2016-07-10,110.47154392108524,Customer,Purchase 
2016-07-10,33.751408851567994,Customer,Purchase 
2016-07-10,100.92489175738676,Customer,Purchase 
2016-07-10,110.094477477002,Customer,Purchase 
2016-07-10,48.244963707968324,Customer,Purchase 
2016-07-10,73.46093718774587,Customer,Purchase 
2016-07-10,107.56945448088275,Customer,Purchase 
2016-07-10,29.51636761924538,Customer,Purchase 
2016-07-10,90.99684672655219,Customer,Purchase 
2016-07-10,85.57660501815103,Customer,Purchase 
2016-07-10,167.4645025449178,Customer,Purchase 
2016-07-10,182.4294893486478,Customer,Purchase 
2016-07-10,168.39764066511555,Customer,Purchase 
2016-07-10,197.7708135650699,Customer,Purchase 
2016-07-10,150.96000379204202,Customer,Purchase 
2016-07-10,106.07447770976319,Customer,Purchase 
2016-07-11,-196.2,Payable,Supplies 
2016-07-11,-188.1,Payable,Gas 
2016-07-11,103.1166219505295,Customer,Purchase 
2016-07-11,91.6676758549063,Customer,Purchase 
2016-07-11,137.6323539037201,Customer,Purchase 
2016-07-11,181.6103415465627,Customer,Purchase 
2016-07-11,145.09105071490046,Customer,Purchase 
2016-07-11,82.51909026820306,Customer,Purchase 
2016-07-11,163.65468558422242,Customer,Purchase 
2016-07-11,153.05888907456122,Customer,Purchase 
2016-07-11,183.07704245020292,Customer,Purchase 
2016-07-11,184.7601350057006,Customer,Purchase 
2016-07-11,131.09932818002466,Customer,Purchase 
2016-07-11,125.54886251523122,Customer,Purchase 
2016-07-11,198.98830767868944,Customer,Purchase 
2016-07-11,129.80046143141368,Customer,Purchase 
2016-07-11,50.69691587259599,Customer,Purchase 
2016-07-11,93.07599546939464,Customer,Purchase 
2016-07-11,97.98575460658051,Customer,Purchase 
2016-07-11,100.65408520815102,Customer,Purchase 
2016-07-11,48.56196195727979,Customer,Purchase 
2016-07-11,29.30703025896678,Customer,Purchase 
2016-07-11,41.143761551057274,Customer,Purchase 
2016-07-11,194.23729037064174,Customer,Purchase 
2016-07-11,70.68096962550156,Customer,Purchase 
2016-07-11,14.842939654351724,Customer,Purchase 
2016-07-11,128.26466116254224,Customer,Purchase 
2016-07-12,-297.0,Payable,Supplies 
2016-07-12,-47.25,Payable,Gas 
2016-07-12,63.223574103678665,Customer,Purchase 
2016-07-12,107.16426418473792,Customer,Purchase 
2016-07-12,105.42272999789836,Customer,Purchase 
2016-07-12,153.55241006611107,Customer,Purchase 
2016-07-12,9.35648651898229,Customer,Purchase 
2016-07-12,12.021663782347595,Customer,Purchase 
2016-07-12,109.58572838575301,Customer,Purchase 
2016-07-12,14.47705731872073,Customer,Purchase 
2016-07-12,9.607275734002936,Customer,Purchase 
2016-07-12,98.51456393559108,Customer,Purchase 
2016-07-12,176.3263654634039,Customer,Purchase 
2016-07-12,57.12728988567492,Customer,Purchase 
2016-07-12,21.492623800169703,Customer,Purchase 
2016-07-12,133.93351374563147,Customer,Purchase 
2016-07-12,97.68399132379913,Customer,Purchase 
2016-07-12,5.809619312985439,Customer,Purchase 
2016-07-12,98.36316899082951,Customer,Purchase 
2016-07-12,146.9256255803226,Customer,Purchase 
2016-07-12,118.98116695832469,Customer,Purchase 
2016-07-12,159.13536716958598,Customer,Purchase 
2016-07-12,135.32540788080675,Customer,Purchase 
2016-07-12,62.71763526965071,Customer,Purchase 
2016-07-12,40.882330867221995,Customer,Purchase 
2016-07-12,105.55958892402653,Customer,Purchase 
2016-07-12,68.17450323767825,Customer,Purchase 
2016-07-12,20.544486768689577,Customer,Purchase 
2016-07-12,135.73914827459257,Customer,Purchase 
2016-07-12,59.33020030053488,Customer,Purchase 
2016-07-12,20.78935206863379,Customer,Purchase 
2016-07-12,86.03051986151681,Customer,Purchase 
2016-07-12,88.40171760274791,Customer,Purchase 
2016-07-12,151.04154326832065,Customer,Purchase 
2016-07-12,55.816765073958386,Customer,Purchase 
2016-07-12,38.853770096163984,Customer,Purchase 
2016-07-12,87.1942518339776,Customer,Purchase 
2016-07-12,120.84040490264255,Customer,Purchase 
2016-07-12,74.98454189539301,Customer,Purchase 
2016-07-12,117.64273078917894,Customer,Purchase 
